Date,BTC-USD_bh,portfolio_comm_0.0,portfolio_comm_0.0001,portfolio_comm_0.0005
2019-10-23,55023.51702788414,102590.06586838652,102194.91876642422,100628.76595649499
2019-10-24,54868.411258284155,102590.06586838652,102194.91876642422,100628.76595649499
2019-10-25,63414.90255290446,102590.06586838652,102194.91876642422,100628.76595649499
2019-10-26,67693.03022608625,102590.06586838652,102194.91876642422,100628.76595649499
2019-10-27,69939.04099779099,105995.77466339986,105577.3960382923,103919.57132983688
2019-10-28,67774.86091678546,102748.71743229826,102342.84552744588,100734.59080184839
2019-10-29,69030.89480401571,102664.03817925828,102248.37134232638,100601.7005095038
2019-10-30,67405.66463732178,102664.03817925828,102248.37134232638,100601.7005095038
2019-10-31,67360.69494020475,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-01,67811.14986779023,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-02,68276.93553645044,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-03,67622.60463427423,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-04,68920.51203817126,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-05,68407.33979250443,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-06,68541.71974447144,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-07,67858.42918681359,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-08,64470.61428005617,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-09,64534.325522115774,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-10,66305.87702958025,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-11,64125.79416492259,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-12,64549.556155739454,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-13,64495.37657312603,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-14,63761.93218249331,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-15,62179.59805857329,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-16,62609.90993690155,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-17,62809.18096874409,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-18,60841.79783543378,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-19,60086.58722473043,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-20,58776.82066315036,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-21,55961.323629298386,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-22,53426.599393506156,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-23,54167.741332071215,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-24,51605.870100714536,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-25,52325.0277279763,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-26,52853.95974665092,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-27,55147.9327132058,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-28,54645.94389992744,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-29,56828.951332262135,102664.03817925828,102248.37134232638,100601.7005095038
2019-11-30,55425.927529498986,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-01,54361.74599693543,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-02,53612.659817076514,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-03,53599.16676278174,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-04,53100.449317992956,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-05,54537.5883099667,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-06,55260.20321955574,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-07,55327.868705931716,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-08,55387.232424402966,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-09,54190.458572926815,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-10,53291.44718405964,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-11,52847.04875726253,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-12,53035.279367360956,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-13,53229.68446202935,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-14,52167.89478249261,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-15,52370.19048946323,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-16,50760.62713885826,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-17,48622.814645405466,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-18,53281.80469136408,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-19,52740.26985965579,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-20,52857.22038934218,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-21,52654.706591138936,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-22,55000.942797672906,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-23,53858.97777564533,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-24,53616.642663521765,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-25,53269.74531877895,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-26,53004.76447112197,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-27,53379.08410691962,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-28,53583.385538177296,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-29,54349.74025334193,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-30,53400.36766606558,102664.03817925828,102248.37134232638,100601.7005095038
2019-12-31,52672.57577115093,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-01,52720.720304572635,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-02,51148.62574278835,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-03,53780.30762018633,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-04,54261.903115579844,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-05,54266.740450625104,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-06,56887.34972888399,102664.03817925828,102248.37134232638,100601.7005095038
2020-01-07,59775.73928816309,107831.58630462554,107384.87517570083,105615.64739799222
2020-01-08,59161.926876798396,106734.92252042364,106292.65157108316,104541.013635922
2020-01-09,57691.702372253414,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-10,59796.69392282703,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-11,58852.015659951576,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-12,59986.62993485937,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-13,59632.97176190473,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-14,64638.172701513264,106766.75255389625,106313.82223161988,104520.3997125618
2020-01-15,64486.20959082295,106547.24260672723,106084.72131656524,104253.78480481602
2020-01-16,63876.82693416712,105550.75420755622,105092.46026159066,103278.26233832807
2020-01-17,65379.7114946164,105567.80238861266,105099.03332450382,103243.81528152559
2020-01-18,65480.54114941802,105750.35756549604,105270.37519705702,103371.25642207339
2020-01-19,63748.38907447301,102981.44211853541,102513.75499422669,100663.29633890506
2020-01-20,63392.514236530886,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-21,64038.707833043365,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-22,63562.632548521906,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-23,61553.726274623485,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-24,61838.69643509501,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-25,61270.59380093191,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-26,62947.236294271,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-27,65238.98902057229,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-28,68524.95174642096,102962.55907099856,102484.81248719305,100595.0076950372
2020-01-29,68217.71482862356,102851.3504196499,102371.58364853765,100473.90906459543
2020-01-30,69626.22666486377,103375.15138430061,102892.95417513675,100985.66559575713
2020-01-31,68465.93125349616,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-01,68775.99263151956,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-02,68420.79709413812,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-03,68048.5117847564,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-04,67224.34144134565,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-05,70390.88312862671,103373.30061025554,102888.53490933558,100971.20958700022
2020-02-06,71243.01920354083,104565.387108976,104064.84053322572,102085.59189534477
2020-02-07,71727.31760011264,105269.49659437592,104765.64812029988,102773.33995023716
2020-02-08,72233.8327002848,105238.91161444048,104724.83025708192,102692.55093389818
2020-02-09,74075.75259530355,107908.53937316842,107371.05068510427,105246.75787744048
2020-02-10,72171.5372636043,105161.99296850973,104637.92087970622,102566.66690893959
2020-02-11,74746.18649603399,105154.39186338088,104619.99884469844,102508.46445493764
2020-02-12,75608.86960596922,106415.53881077372,105864.3852166995,103687.16541352471
2020-02-13,74791.17049421546,105276.68731498576,104731.32134687639,102576.97005214497
2020-02-14,75506.81005962614,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-15,72411.80229665084,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-16,72741.36317603187,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-17,70952.62893964829,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-18,74261.1658957082,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-19,70537.05430822069,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-20,70354.65138187967,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-21,70925.52842254326,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-22,70755.21704618236,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-23,72668.74237082903,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-24,70659.97910757497,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-25,68401.31904437713,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-26,64585.14435458689,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-27,64321.33976947971,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-28,63500.97350920878,105247.83634403304,104692.25625335555,102498.08687333728
2020-02-29,62966.85020414412,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-01,62695.53040967616,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-02,64945.009189506476,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-03,64345.444213585535,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-04,64107.18132955995,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-05,66476.01679316793,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-06,66796.60375461576,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-07,65239.97579401833,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-08,59368.80249965445,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-09,58018.074114265364,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-10,57916.18618069552,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-11,57928.63883255263,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-12,36396.83108433602,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-13,40738.26956977321,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-14,38077.83540232792,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-15,39483.31183764173,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-16,36716.7494710215,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-17,38262.816095533395,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-18,38356.6060513667,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-19,45332.81186885381,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-20,45388.353627854696,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-21,45287.953004986135,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-22,42689.97158593013,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-23,46981.18830833639,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-24,49313.20925682159,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-25,48919.7118936161,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-26,49178.75064900018,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-27,47372.801506302516,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-28,45706.24841392257,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-29,43362.05725960286,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-30,47080.23390534969,105247.83634403304,104692.25625335555,102498.08687333728
2020-03-31,47144.688802759934,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-01,48375.77448308266,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-02,49743.9036886235,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-03,49302.837409839834,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-04,50285.03093999538,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-05,49725.6340788073,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-06,53245.03665470073,105247.83634403304,104692.25625335555,102498.08687333728
2020-04-07,52546.74785571628,103854.66163257595,103296.06861518082,102146.20547584537
2020-04-08,53701.333567108064,106114.0735717191,105543.55361754663,102696.30087273303
2020-04-09,53466.95699734279,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-10,50270.136381385935,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-11,50223.20028790903,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-12,51043.344881681216,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-13,50120.357758288126,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-14,50101.24796093636,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-15,48634.49146451695,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-16,52110.272218616374,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-17,51959.292306105985,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-18,53141.67571149404,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-19,52642.01082118643,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-20,50390.69792984227,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-21,50378.72436364375,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-22,52113.22538842227,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-23,54401.52083239631,106169.49243660591,105588.22107096994,102696.9940302038
2020-04-24,55288.79104736205,107820.71138590161,107219.94019455482,104243.34085442756
2020-04-25,55428.169221349235,108090.00041798959,107487.75488594624,104503.8222176332
2020-04-26,56233.10105782828,108092.87401324272,107479.9619586301,104454.80608165344
2020-04-27,57080.52135674484,109711.76602226928,109079.03457347937,105967.50913975082
2020-04-28,57164.414975988875,109871.41610776025,109237.77940538345,106121.78590288728
2020-04-29,64442.47693577957,109866.59224623829,109222.16663501834,106064.56527604225
2020-04-30,63399.185683089985,108147.31985655619,107502.16982991877,104352.30790400229
2020-05-01,64909.10636724147,110695.80882745964,110035.7105665211,106812.60424416582
2020-05-02,65815.80815350877,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-03,65148.556239615194,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-04,65259.747015600246,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-05,65921.78619150713,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-06,67867.21719090913,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-07,72866.46173718033,110748.83948893353,110077.53361155167,106810.89200901269
2020-05-08,72069.42766353571,109718.7416215144,109042.79883963299,105764.63200143853
2020-05-09,70247.9010864018,106977.9109264408,106318.58173403807,103121.25828540292
2020-05-10,64115.85492514,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-11,62983.59675059795,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-12,64467.661110250265,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-13,67876.19110884234,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-14,71271.72143986264,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-15,68302.41288274206,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-16,68659.85368723987,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-17,70810.55501501504,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-18,71219.3938450936,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-19,71237.42748734659,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-20,69728.65088834995,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-21,66497.97607760844,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-22,67236.16127110149,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-23,67431.73547778749,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-24,64364.350220769105,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-25,65217.86634840124,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-26,64691.53712345387,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-27,67224.74187114985,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-28,69748.9297977193,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-29,69114.63468681705,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-30,71027.83823751393,106947.86012903426,106278.21002464858,103041.31912679535
2020-05-31,69275.24279095855,106947.86012903426,106278.21002464858,103041.31912679535
2020-06-01,74446.21451896976,106947.86012903426,106278.21002464858,103041.31912679535
2020-06-02,69778.60450642271,100354.24983934975,99715.36828578735,96637.57321755413
2020-06-03,70707.88767343348,101675.88853300027,101028.73158722247,97910.93571623765
2020-06-04,71761.68305795084,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-05,70772.43552776254,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-06,70685.64236770425,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-07,71455.73323595262,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-08,71548.2611228495,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-09,71725.53711759043,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-10,72270.26466193392,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-11,68255.43388607186,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-12,69420.11257368892,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-13,69379.3545400481,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-14,68731.42336420671,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-15,69199.41139678996,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-16,69838.79768663121,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-17,69415.80080276165,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-18,68914.86311771929,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-19,68008.21853570972,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-20,68332.75259094173,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-21,68122.52694374169,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-22,70649.31051350618,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-23,70509.75357621355,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-24,68195.60538300646,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-25,67838.30758915302,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-26,67092.21390702721,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-27,66231.66165569286,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-28,66950.63336911699,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-29,67296.76918217861,101666.89862375753,101009.80565924682,97853.83430975549
2020-06-30,66909.71087323515,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-01,67571.13510337131,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-02,66802.93197562841,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-03,66538.55534794382,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-04,66869.40332312405,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-05,66440.72176614142,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-06,68648.58444846478,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-07,67746.51620707454,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-08,69035.6213058116,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-09,67934.62525812526,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-10,67940.7747158325,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-11,67659.15815497105,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-12,67923.87800820208,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-13,67683.08383577144,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-14,67680.15211756219,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-15,67311.28476258053,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-16,66867.49413102191,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-17,67007.82332579404,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-18,67063.81914359076,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-19,67259.88673699978,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-20,67101.83137286,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-21,68644.28697860196,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-22,69746.09103642889,101666.89862375753,101009.80565924682,97853.83430975549
2020-07-23,70154.00029731913,101809.36389154106,101148.84968683921,97978.84467867562
2020-07-24,69830.51021979091,101692.65716968452,101032.8972632536,97866.51509669785
2020-07-25,70857.2265387999,101699.50633737969,101037.19846432615,97860.98001805985
2020-07-26,72527.06887599998,104039.74769941393,103352.1933295852,100064.43495833564
2020-07-27,80476.76602593368,115335.63821080523,114574.52048272356,110933.97558279347
2020-07-28,79905.2740394994,115612.29411924495,114837.98657024388,111145.03880298421
2020-07-29,81279.23450406376,115612.29411924495,114837.98657024388,111145.03880298421
2020-07-30,81357.9189605872,115612.29411924495,114837.98657024388,111145.03880298421
2020-07-31,82912.06568650507,115612.29411924495,114837.98657024388,111145.03880298421
2020-08-01,86105.44332119911,120029.66191790538,119214.40120874843,115336.7072138638
2020-08-02,80936.16626932351,112893.72031257456,112126.2522148897,108476.4981620282
2020-08-03,82347.39530780647,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-04,82051.1702096243,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-05,86013.40167049304,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-06,86253.20906947764,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-07,84947.66489717213,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-08,86064.82829820264,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-09,85491.45572179511,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-10,86973.25336273441,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-11,83549.52133264755,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-12,84826.57063406557,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-13,86285.1647979585,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-14,86173.38052779937,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-15,86882.36294771537,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-16,87080.83311994953,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-17,89728.51073791848,112794.20118981313,112016.31147777318,108327.16661741442
2020-08-18,87801.54956323477,110418.95988086623,109646.36376907324,105992.3819767281
2020-08-19,86095.8544574952,108296.23890634408,107538.28222450576,103953.72798331598
2020-08-20,86975.16255483654,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-21,84881.88715130162,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-22,85536.01783857573,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-23,85411.70583597122,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-24,86215.29694765946,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-25,83224.48674016031,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-26,84119.46165359061,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-27,82911.55799871762,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-28,84515.85855761037,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-29,84254.93563698692,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-30,85753.34396426793,108325.55144754276,107556.74904746935,103930.41450779278
2020-08-31,85528.65994092374,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-01,87649.57930201224,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-02,83575.21319490571,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-03,75017.54919369526,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-04,76969.0223928212,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-05,74463.04687181019,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-06,75274.2246981814,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-07,75927.44726786387,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-08,74184.43353448018,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-09,74995.95458639784,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-10,75880.40391640371,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-11,76157.00795418053,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-12,76459.08933824899,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-13,75592.03725312877,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-14,78206.6436595909,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-15,79056.84194027404,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-16,80359.84767364227,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-17,80170.09400018147,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-18,80137.8450998797,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-19,81234.41496812328,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-20,80091.60975856014,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-21,76606.18293649906,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-22,77164.13181491305,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-23,75024.06332854557,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-24,78786.76633841195,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-25,78293.62273348687,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-26,78718.35719668533,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-27,78898.08582397693,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-28,78417.62726320601,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-29,79406.03103059263,108325.55144754276,107556.74904746935,103930.41450779278
2020-09-30,78965.60829970856,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-01,77757.16835491924,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-02,77438.81951005555,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-03,77243.71723849593,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-04,78124.23377578205,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-05,79030.39927213303,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-06,77647.00010504133,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-07,78119.73609101713,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-08,79926.23224942943,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-09,81015.56577906873,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-10,82713.59551427093,108325.55144754276,107556.74904746935,103930.41450779278
2020-10-11,83356.62857554319,108534.64542271197,107761.69708816582,104118.16375671513
2020-10-12,84610.04536798176,108940.92474640241,108165.09298763197,104507.95894310328
2020-10-13,83662.09216135062,108925.15705720699,108146.71570531648,104479.6822932289
